Moisture,Ash,Volatile_Oil,Acid_Insoluble_Ash,Chromium,Coumarin,Fiber,Density,Oil_Content,Resin,Pesticide_Level,PH_Value,Quality_Label
6.491,1.6837,2.1444,0.8737,0.2086,0.3564,16.678,0.7064,5.1886,2.5666,0.0483,4.7864,Medium
6.7781,1.8532,3.4637,0.2516,0.255,0.3963,15.7739,0.5453,8.4805,2.4844,0.0493,6.5832,High
5.1075,1.096,3.1274,0.2521,0.0641,0.261,12.5415,0.6543,6.7232,2.373,0.0784,4.6392,Low
7.6144,1.6315,2.3079,0.8299,0.1162,0.4476,16.0948,0.996,11.2068,2.5577,0.0793,6.2156,High
5.7383,1.6133,3.0093,0.4235,0.1438,0.2093,18.3862,1.1542,6.2849,2.2363,0.0035,7.1249,High
4.9925,1.9645,1.637,0.2417,0.4889,0.1331,13.5789,0.9429,14.5362,1.2245,0.0657,4.5728,Medium
5.3184,1.5676,3.1101,0.7984,0.2016,0.4475,13.8885,0.8501,11.1246,0.6775,0.0598,6.2323,Medium
4.2312,1.3085,2.882,0.3933,0.2446,0.4621,19.8465,1.0301,7.4013,1.1079,0.0305,4.9817,High
6.7364,1.2374,2.4283,0.8556,0.2824,0.3374,19.6814,0.7235,12.9743,2.2171,0.0114,7.4693,High
7.6106,1.0552,1.8705,0.4237,0.067,0.3591,11.4205,0.7427,14.8105,2.8254,0.0262,5.4449,Low
6.3664,1.9996,3.0234,0.2925,0.4667,0.2376,16.5332,1.16,13.5627,1.6303,0.0119,5.9223,High
7.858,1.1364,2.3913,0.4177,0.4997,0.2142,10.4778,0.9916,8.2674,2.144,0.0105,6.0692,Low
7.6303,1.4455,1.0457,0.5286,0.3094,0.4627,12.2526,0.9009,10.3354,0.7691,0.0962,5.4229,Low
4.8993,1.0194,1.5933,0.73,0.4603,0.1375,15.5326,0.9869,7.7639,1.9248,0.0716,7.0132,Medium
5.6419,1.4421,3.0919,0.5386,0.0866,0.4378,15.3403,0.5861,7.9493,2.0406,0.0675,7.2583,High
5.82,1.4913,2.0612,0.453,0.1958,0.3591,14.0931,0.7224,14.0272,0.9545,0.0146,6.83,High
6.2603,1.7878,1.8742,0.1312,0.1179,0.167,18.7537,1.1706,9.0262,2.1408,0.0304,5.8368,High
4.5906,1.7455,3.4583,0.1611,0.0628,0.185,12.0503,0.7237,14.2356,2.2077,0.0011,5.9861,Low
5.5973,1.9183,2.6934,0.1409,0.4984,0.4974,14.6138,1.1245,9.176,1.1981,0.0977,6.8496,Medium
4.7997,1.8053,1.7842,0.2211,0.3185,0.3284,14.01,0.8555,7.5834,2.2392,0.0222,6.2507,Low
5.3892,1.9011,2.3464,0.4012,0.3996,0.1283,15.6367,0.5698,6.7686,0.6562,0.0902,4.6447,Medium
5.8266,1.98,2.3566,0.714,0.1365,0.2649,14.6603,1.0785,12.7381,1.8563,0.0806,6.9333,High
7.844,1.2153,1.4936,0.9,0.4856,0.3791,11.2101,0.8401,13.1661,1.9312,0.0133,5.0157,Low
6.0027,1.9581,3.14,0.4067,0.2851,0.3096,17.3723,0.7474,12.3087,1.4446,0.0907,5.2929,Medium
5.28,1.5126,2.4994,0.1467,0.2498,0.3394,11.2949,0.8142,8.4673,2.6698,0.049,5.7789,Low
7.9711,1.3875,2.4848,0.196,0.1136,0.4499,13.0035,0.7139,8.8722,2.9162,0.0085,6.9563,Medium
7.1825,1.919,1.8475,0.8427,0.4846,0.2353,11.0425,0.796,6.4336,1.0205,0.0648,5.9945,Low
5.6133,1.4708,3.2385,0.604,0.1815,0.3971,15.0584,0.6135,10.7682,2.7785,0.0843,6.2605,Medium
5.2973,1.1332,1.3155,0.88,0.2446,0.324,19.3184,0.6788,12.6394,1.6762,0.0213,7.059,High
5.6059,1.697,2.2692,0.9753,0.1696,0.3762,13.748,0.7441,9.3205,1.1003,0.0934,5.6367,Low
6.2817,1.0625,1.0307,0.4758,0.0774,0.4387,10.4586,0.8936,10.2829,1.9041,0.0133,7.1464,Low
4.651,1.7866,3.3234,0.3901,0.1507,0.206,11.6698,0.6482,11.8849,1.4207,0.0887,5.576,Low
7.3499,1.9005,1.4917,0.8787,0.4842,0.3126,12.4263,1.1519,14.2395,0.8289,0.0959,5.4104,Low
6.8291,1.5017,1.1101,0.6521,0.146,0.2017,16.7955,0.8172,12.1678,1.4814,0.0871,5.7813,Medium
5.0689,1.8475,1.3573,0.4151,0.206,0.3241,14.6345,0.8219,10.5358,1.5386,0.025,6.4924,Medium
4.8666,1.1239,1.7224,0.2271,0.1512,0.2236,15.9079,0.9297,10.3444,1.2455,0.0954,5.3904,Low
6.1802,1.2868,2.449,0.6607,0.1792,0.3669,11.7419,0.7071,14.3007,1.7751,0.0151,6.5053,Medium
7.3198,1.9795,1.3305,0.2404,0.0691,0.2042,18.2107,0.6388,10.4787,1.6161,0.0326,6.3551,High
6.3823,1.9938,3.4684,0.9836,0.297,0.2273,15.6012,0.9359,8.1144,2.082,0.0622,7.2105,High
7.103,1.8136,1.7644,0.4277,0.4171,0.1155,15.1446,1.1443,13.8501,2.5108,0.0022,7.1631,High
7.5265,1.7665,2.1913,0.8864,0.4379,0.3858,11.0156,0.6122,10.9161,1.1136,0.0552,6.1824,Low
6.1083,1.5198,2.4677,0.2213,0.4252,0.2378,11.5242,0.6201,8.613,1.145,0.0835,7.1369,Low
7.8002,1.743,2.1352,0.8944,0.3026,0.1507,13.2021,1.1353,14.7755,2.6517,0.0314,7.1158,High
5.2071,1.6287,3.4123,0.6016,0.3373,0.4292,11.2939,0.621,14.0197,2.8617,0.0243,4.7362,Low
6.5826,1.3554,2.2644,0.1526,0.2874,0.3489,17.4438,0.6032,11.1989,1.3185,0.0404,5.9245,High
6.6677,1.208,3.3617,0.7844,0.3725,0.4051,16.5915,0.5155,7.5362,2.8915,0.0289,6.8149,High
6.8398,1.2708,1.9951,0.942,0.3872,0.4152,15.1627,0.6492,10.9126,2.4303,0.0004,4.8414,Medium
5.1785,1.63,1.9175,0.8814,0.1858,0.4961,16.6265,0.7491,10.8597,1.4042,0.0516,6.0778,Medium
7.3248,1.3418,2.1598,0.9023,0.4126,0.4811,13.6348,0.6058,14.1042,1.7329,0.089,6.6963,Medium
6.571,1.2496,2.2683,0.2166,0.4423,0.2432,16.2605,0.6112,7.0617,2.9799,0.0754,7.386,High
6.7912,1.0823,2.0457,0.6034,0.1344,0.2793,16.0103,0.7292,12.8095,2.6012,0.0324,7.016,High
5.7562,1.1728,1.8185,0.783,0.2428,0.279,17.8956,1.0341,6.8716,1.5382,0.0849,5.8703,Medium
4.2185,1.45,1.6034,0.5485,0.1213,0.3197,19.6644,0.9461,10.6439,2.4702,0.0006,5.3474,High
5.4402,1.185,3.2818,0.3957,0.2298,0.1537,19.922,0.9001,10.7451,0.8639,0.068,6.5434,High
4.42,1.9908,1.7439,0.1757,0.0523,0.2635,16.2981,0.7326,13.3672,2.2916,0.0351,6.703,High
6.037,1.847,2.9309,0.5817,0.2098,0.2786,13.5077,0.6062,11.4578,2.2288,0.0972,5.8672,Low
7.4942,1.2365,1.5288,0.7625,0.1941,0.3025,11.6252,1.1719,13.5159,2.6595,0.0407,6.7871,Medium
6.0303,1.2083,3.2479,0.391,0.4125,0.2509,17.6374,0.6547,12.6375,0.9489,0.0491,4.8409,High
7.5085,1.2432,2.3765,0.2733,0.0959,0.4645,18.2051,1.0321,5.4877,2.6094,0.0439,5.5272,Medium
6.1671,1.5787,1.5439,0.1493,0.2937,0.3426,19.5794,0.8806,6.5632,1.2682,0.0052,4.5462,High
5.0714,1.5397,2.1589,0.1304,0.1792,0.2526,17.9185,0.7783,14.3967,2.3517,0.082,7.1717,High
5.2743,1.2702,3.0125,0.3558,0.115,0.1732,15.4705,1.0604,7.3141,2.0007,0.0032,5.8545,Medium
5.4464,1.8559,2.4442,0.6089,0.3017,0.4246,16.74,0.6324,12.0298,1.8576,0.0119,5.4524,Medium
6.5299,1.2441,2.7002,0.9488,0.3968,0.4539,15.0147,0.9822,11.6842,2.3829,0.0155,5.4974,Medium
4.7771,1.8114,2.4095,0.4726,0.2856,0.4912,18.9418,0.8554,10.4719,2.0356,0.0791,7.1215,High
7.7478,1.22,2.9961,0.2725,0.4542,0.1367,12.9876,0.5923,8.2432,1.8019,0.0971,5.4518,Low
5.2015,1.8668,3.0596,0.8773,0.4991,0.3252,10.6452,0.8692,10.1555,1.7004,0.0011,4.9236,Low
5.4009,1.3389,2.7897,0.3899,0.1032,0.2619,18.2385,0.5912,10.5449,0.8307,0.005,5.6362,High
5.5874,1.5996,2.5307,0.6805,0.307,0.4905,12.7126,0.5747,7.2024,1.3908,0.0786,6.6164,Low
5.7555,1.2708,1.4014,0.3802,0.279,0.1234,11.5375,1.1634,10.4286,0.6587,0.0694,4.6855,Low
4.9303,1.2224,1.8192,0.149,0.4709,0.1477,17.0197,0.8746,10.5279,0.7638,0.0244,6.8397,High
4.1578,1.9904,1.9543,0.4357,0.2289,0.4108,16.5839,1.1603,5.7457,2.9022,0.059,7.2884,Medium
6.7252,1.9859,3.3565,0.7413,0.2849,0.1647,13.8418,0.9096,12.2521,2.0885,0.0715,5.7875,Medium
6.8883,1.2346,2.1566,0.8178,0.138,0.1815,11.8104,0.9253,5.2896,1.9691,0.0826,6.848,Low
4.6076,1.7574,1.1197,0.4837,0.435,0.4817,12.4902,0.7074,10.6726,1.0664,0.0151,5.778,Low
5.473,1.4923,2.0332,0.5103,0.2161,0.4883,18.0325,1.0157,9.1071,2.7039,0.0094,4.9303,High
6.2712,1.6929,2.2704,0.6582,0.4053,0.3182,19.772,0.6649,14.1969,1.1192,0.0532,5.8678,High
7.6277,1.6354,2.2604,0.5634,0.339,0.1843,10.3402,0.7872,14.0912,1.7767,0.0883,4.878,Low
5.0267,1.1632,1.827,0.6732,0.4819,0.4299,18.6538,0.6516,9.6151,1.6162,0.0461,5.0992,Medium
6.8015,1.2947,2.8748,0.7568,0.1559,0.4982,14.6786,0.7712,7.898,2.3862,0.0068,7.2963,High
6.919,1.8202,3.2594,0.1886,0.0972,0.4186,12.5238,0.541,9.0123,2.5497,0.0127,6.5156,Medium
7.6942,1.7327,3.3356,0.6989,0.4979,0.2869,13.2963,0.7754,8.5029,1.502,0.0886,6.2762,Medium
5.8595,1.0745,3.0924,0.5444,0.3606,0.4285,10.5118,0.7361,5.2512,0.6241,0.0038,5.9338,Low
7.1779,1.8537,2.5775,0.9407,0.3155,0.1963,12.1572,0.8891,14.0649,0.681,0.0605,6.8095,Medium
7.1146,1.3052,3.2779,0.8499,0.3874,0.4926,10.2624,1.1918,7.3439,0.6042,0.0449,6.559,Low
5.185,1.3001,2.8531,0.3059,0.4605,0.314,13.0013,1.0433,8.1233,2.9082,0.0983,6.5004,Low
4.5136,1.0271,2.9192,0.2121,0.3084,0.4112,14.8937,0.5686,13.3745,1.0156,0.0095,6.8027,High
4.3996,1.716,2.3903,0.7737,0.2111,0.2605,18.0758,0.687,8.8142,0.5338,0.0556,7.0544,High
4.2112,1.0432,3.1686,0.1379,0.1661,0.2347,13.3249,1.0818,9.0188,2.4013,0.0083,6.898,Medium
4.9082,1.5534,2.6108,0.2518,0.4894,0.2953,10.5765,1.1561,10.8627,2.248,0.0526,7.0043,Low
7.6978,1.687,3.0062,0.7986,0.1072,0.2119,17.614,0.9086,6.2492,1.5585,0.024,6.742,High
6.54,1.0284,1.619,0.3252,0.4475,0.2326,15.4515,1.0822,7.597,0.8094,0.0949,6.6141,Medium
4.4958,1.3375,2.2625,0.7321,0.2733,0.4942,17.406,0.6308,7.9373,2.5075,0.0879,6.0936,Medium
7.529,1.9362,3.1513,0.91,0.2743,0.4546,14.9721,0.7716,6.8009,2.4089,0.0592,5.5944,Medium
7.9416,1.5488,1.3577,0.9306,0.3693,0.1156,13.6341,0.7981,10.2938,1.29,0.0722,6.1384,Medium
7.6076,1.789,1.2998,0.9755,0.2594,0.4001,15.418,1.0351,11.6244,0.6628,0.0914,6.8054,High
4.432,1.4442,2.1328,0.8843,0.1987,0.3708,13.0312,0.7156,12.0885,1.9051,0.0373,5.95,Low
5.4158,1.2152,3.2497,0.6899,0.1796,0.3263,18.5321,1.1542,5.7504,2.4673,0.0967,5.9018,Medium
4.8124,1.3193,1.7881,0.1983,0.3784,0.1545,10.5251,1.0429,14.0467,2.4104,0.0826,6.2869,Low
7.9972,1.5898,2.7029,0.7142,0.4304,0.1039,12.2025,0.9659,13.9515,2.2134,0.0414,5.5847,Low
5.1649,1.2213,1.8782,0.6422,0.3418,0.219,19.474,0.6834,12.1214,0.7038,0.0665,5.8799,High
4.0856,1.2038,1.6061,0.3233,0.1575,0.2087,12.6273,1.1189,8.1965,1.3745,0.0267,7.4028,Low
4.0467,1.6286,1.5871,0.9949,0.1388,0.2806,13.0755,0.6857,14.5618,2.6975,0.0008,5.5843,Low
7.7579,1.6192,2.252,0.3201,0.1661,0.2312,10.7518,0.9786,7.8585,2.8227,0.0343,6.9636,Medium
6.4812,1.8566,2.2922,0.3086,0.0565,0.3614,14.9311,1.0475,11.9469,2.9699,0.0511,5.7816,Medium
5.5349,1.1462,1.111,0.2435,0.4809,0.3911,15.2771,1.1591,11.1912,2.3142,0.0283,6.267,Medium
4.4588,1.3215,2.6222,0.3468,0.4462,0.3645,18.7028,0.7768,5.3399,1.9404,0.034,5.8446,Medium
6.9379,1.2512,1.8562,0.2141,0.3145,0.4732,18.6314,0.8885,11.4461,2.9808,0.0518,7.1118,High
5.4015,1.8506,1.2088,0.7932,0.247,0.2248,19.3889,0.6401,9.2314,1.6603,0.0298,4.7671,High
5.6283,1.6652,1.4287,0.2075,0.2256,0.2147,16.491,1.1787,5.0447,2.756,0.0434,6.4921,Medium
5.1329,1.1051,3.1075,0.4846,0.3289,0.3823,15.5247,1.0455,10.0012,1.54,0.0752,5.1284,Medium
5.5074,1.8966,1.6357,0.9128,0.0841,0.1636,16.6316,1.196,14.3382,1.7711,0.0528,6.2203,Medium
4.9899,1.6005,1.644,0.4002,0.2487,0.3117,14.4937,0.8453,7.9859,0.8975,0.0048,5.088,Low
5.4505,1.5878,2.4343,0.1404,0.0663,0.3636,14.4603,0.8369,5.2999,2.9969,0.0589,7.2425,Medium
4.9254,1.1863,1.1505,0.9243,0.4591,0.1611,18.1641,0.7779,10.754,1.8519,0.0697,6.3197,High
5.3114,1.0398,1.2292,0.4905,0.1931,0.2876,15.2308,1.1599,9.7217,2.6437,0.0851,7.1624,Medium
5.679,1.6386,1.994,0.3468,0.4928,0.2638,18.941,0.661,7.1311,0.5779,0.0652,5.6056,Medium
4.4247,1.4668,1.5829,0.8268,0.4691,0.3065,15.549,0.5555,8.8926,0.862,0.0705,7.3773,Medium
7.8974,1.7857,1.9508,0.7515,0.3848,0.4137,18.1348,0.8254,8.4812,1.4459,0.0459,5.4336,High
7.1816,1.1556,1.9762,0.3888,0.4965,0.3941,14.2551,0.6505,6.7391,2.9871,0.0584,6.6732,Medium
6.1978,1.5558,1.5009,0.1415,0.3975,0.3105,13.1326,0.537,6.046,1.559,0.0484,5.6325,Low
6.9368,1.476,2.9018,0.5598,0.1873,0.1559,15.1617,1.0852,14.257,0.6517,0.0919,5.034,Medium
7.4649,1.4567,3.2473,0.451,0.234,0.1977,16.4433,0.884,14.1297,1.5731,0.0649,6.6227,High
4.3782,1.473,2.1624,0.6882,0.262,0.1574,15.0781,1.1348,6.5945,2.2244,0.0594,6.7458,Medium
5.9158,1.1201,2.9419,0.8196,0.1995,0.225,14.6818,0.7455,12.7572,2.8937,0.0094,4.9202,Medium
5.2885,1.6865,1.5397,0.7385,0.4708,0.3261,16.1144,0.5483,13.6448,1.2137,0.0616,7.4374,High
4.0365,1.2989,2.1604,0.3418,0.0921,0.2005,10.8049,0.8753,11.8527,2.2826,0.079,4.6539,Low
4.3312,1.6032,1.6134,0.4504,0.18,0.2423,17.1905,0.708,10.6641,1.6902,0.0664,7.3105,High
4.2375,1.8469,1.2878,0.5126,0.1162,0.275,12.0636,0.9455,5.8465,2.182,0.0528,6.3201,Low
6.0182,1.372,2.2997,0.6907,0.4495,0.119,13.2069,0.9188,10.9989,1.9449,0.0598,7.3605,Medium
5.0499,1.2391,3.0796,0.4313,0.3263,0.4543,13.6831,0.9922,13.0162,0.873,0.0078,6.9742,High
7.4543,1.6097,1.4332,0.8973,0.3087,0.1433,14.6385,0.9893,9.5102,2.677,0.0424,6.2504,Medium
7.6771,1.9575,2.1925,0.6795,0.4002,0.4693,10.2212,0.6527,10.2437,1.0792,0.0517,6.5374,Low
4.0095,1.8567,2.8813,0.1267,0.0943,0.4196,17.2695,0.6949,6.39,0.8716,0.0806,7.2927,High
6.0657,1.9746,1.0382,0.7219,0.0635,0.445,11.9643,1.0777,14.1664,0.8404,0.0099,7.0099,Medium
5.1665,1.8867,2.799,0.9489,0.3102,0.4058,11.7288,0.9685,10.4081,1.686,0.0229,6.5647,Medium
6.5953,1.8365,2.8811,0.1745,0.4455,0.2003,17.0347,1.0233,14.6127,1.2474,0.0824,6.226,High
5.8804,1.0525,2.1832,0.9085,0.479,0.2441,12.8201,0.9362,13.7916,2.9773,0.0578,7.1595,Medium
7.3217,1.8248,1.4626,0.5798,0.2759,0.2658,15.3593,0.705,10.3155,2.2141,0.0063,7.402,High
5.7645,1.7747,3.191,0.7911,0.4776,0.4045,12.2396,0.765,12.4246,0.8165,0.023,7.4462,Medium
6.5974,1.9183,2.6734,0.6921,0.4631,0.2521,18.943,0.9915,5.8152,2.2695,0.0095,6.6365,High
5.8035,1.6746,1.1768,0.283,0.3875,0.1153,16.0187,0.6871,14.0249,2.5828,0.092,4.7816,Medium
5.8633,1.2607,2.1679,0.7994,0.1213,0.1494,12.6932,1.1666,12.4783,0.5487,0.0402,5.2722,Low
6.5992,1.071,2.417,0.5077,0.3916,0.2076,16.9546,0.6419,12.0874,1.1559,0.0987,7.2776,High
4.7231,1.5065,3.4058,0.6839,0.2157,0.3757,10.0557,1.1654,8.4445,2.9503,0.0677,5.3621,Low
4.1718,1.6786,1.7973,0.8434,0.4314,0.4814,10.9555,0.796,10.7396,2.7902,0.0267,4.7149,Low
6.1243,1.3857,1.3575,0.465,0.2626,0.4167,17.3103,0.997,8.0742,2.7226,0.0637,4.6007,High
6.4032,1.7009,1.7131,0.6677,0.2551,0.2929,17.5778,0.6974,8.1804,2.8117,0.0057,5.957,Medium
5.1634,1.3019,2.5266,0.5294,0.3547,0.435,19.4297,0.606,11.262,1.956,0.0867,7.1877,High
7.516,1.2779,2.8064,0.4852,0.3362,0.4713,18.4461,0.5483,13.4521,1.6296,0.0351,6.5172,High
7.3017,1.8449,1.6226,0.6191,0.0803,0.138,19.989,0.7287,12.4819,2.5167,0.0859,7.4929,High
7.3255,1.6975,3.4279,0.6924,0.3328,0.142,18.9186,0.9375,9.7334,0.5238,0.0502,6.2539,High
4.7009,1.8599,2.0511,0.7935,0.2824,0.3115,16.8185,0.7349,14.4885,1.5011,0.0399,6.6223,High
7.6293,1.1559,3.0566,0.7327,0.4889,0.2854,17.2218,0.8626,5.6941,0.617,0.0123,5.3886,Medium
5.5656,1.7594,3.2674,0.9988,0.2803,0.4291,10.4664,0.7001,8.7152,2.9389,0.0004,5.4241,Low
6.5674,1.0654,3.4775,0.4205,0.2213,0.134,11.6712,0.6899,12.9921,2.2294,0.0584,7.0917,Medium
4.8813,1.5214,3.2876,0.3393,0.1459,0.49,15.2452,0.5438,7.765,1.8342,0.0072,6.5777,Medium
6.2747,1.8261,1.881,0.3294,0.1811,0.2292,12.5642,0.5468,14.1918,2.7501,0.0853,6.8009,Medium
6.2673,1.2328,1.1274,0.9006,0.1546,0.4107,14.2241,0.9941,8.563,2.0068,0.0657,4.8709,Low
6.7497,1.9413,1.8824,0.4874,0.2074,0.1252,10.5497,1.033,7.8486,1.7179,0.0979,4.553,Low
6.5466,1.1411,2.6242,0.2723,0.2354,0.1682,10.2202,0.6484,10.3638,1.704,0.0502,5.2431,Low
5.7263,1.0668,3.1079,0.7592,0.123,0.1024,11.1681,0.8439,13.1202,2.2993,0.0639,6.8967,Medium
6.2084,1.9253,1.3745,0.5122,0.2439,0.2647,19.3079,1.0946,12.9428,1.2154,0.034,5.278,High
7.7811,1.2114,2.4356,0.3374,0.4179,0.3797,12.3435,0.8955,14.086,1.0601,0.0814,6.879,Medium
7.9656,1.0214,1.48,0.7721,0.0873,0.2786,11.5056,0.8289,5.1257,0.8764,0.0275,5.0937,Low
5.1148,1.948,1.0666,0.5369,0.288,0.3703,11.9399,0.9,6.0947,1.1676,0.0016,5.8603,Low
5.2835,1.4323,3.4133,0.1609,0.1261,0.1813,14.24,0.5425,14.6542,1.8997,0.0814,6.8175,High
4.3566,1.2278,1.0114,0.5231,0.2167,0.1183,12.4101,1.0181,13.0741,0.5101,0.0107,7.4948,Low
7.0851,1.0356,2.3438,0.419,0.3628,0.2136,17.4373,0.9216,12.8968,2.961,0.0909,6.2799,High
4.7144,1.8025,1.139,0.3988,0.4011,0.3049,16.8958,0.5468,12.4981,0.9299,0.0809,6.1926,Medium
4.3778,1.6831,1.178,0.3871,0.4302,0.1094,18.1447,0.6973,6.1817,2.2419,0.0629,7.1325,High
7.9637,1.8363,1.6589,0.2487,0.077,0.2319,19.4496,0.8946,8.4354,0.515,0.0576,7.3959,High
5.0445,1.4437,1.973,0.8609,0.169,0.2953,16.4411,1.1353,6.0958,1.448,0.0164,6.4451,Medium
4.7649,1.1313,1.2848,0.994,0.3898,0.2251,13.3556,0.9541,9.5768,1.1784,0.0058,6.8516,Medium
6.5057,1.1545,1.9518,0.7624,0.323,0.4492,16.809,1.1578,7.1512,0.6032,0.008,5.1106,Medium
6.212,1.8505,2.5519,0.1199,0.1872,0.446,12.4024,0.7576,8.8962,0.8862,0.035,6.9523,Medium
6.8763,1.4295,1.0026,0.4604,0.1164,0.2595,13.2135,0.6418,6.2378,2.3215,0.0755,5.295,Low
7.2611,1.2158,1.1599,0.1536,0.4876,0.1659,18.649,0.7211,5.4009,1.1025,0.0506,4.8204,High
6.0348,1.9012,2.4653,0.8762,0.4999,0.1715,16.5958,0.7919,7.0881,1.1023,0.0245,6.689,High
6.9132,1.4376,3.46,0.6035,0.3891,0.1372,14.6276,0.5452,6.2172,1.7654,0.0353,5.8795,Medium
7.6691,1.4066,1.3583,0.7433,0.1821,0.3102,16.9784,1.1302,12.922,2.191,0.068,7.3378,High
6.6733,1.7045,2.6645,0.4947,0.2934,0.2131,14.4685,0.8053,7.8815,2.4668,0.041,6.1552,Medium
5.9578,1.3138,3.1765,0.1658,0.0636,0.2626,11.7285,1.0207,8.5344,1.1536,0.036,5.1585,Low
4.031,1.0719,1.0808,0.5627,0.0666,0.3146,13.264,1.1144,8.5897,2.5497,0.0705,7.4086,Low
5.2362,1.3315,2.9254,0.3387,0.3487,0.3134,18.0423,0.7251,14.9466,1.2395,0.058,6.3967,High
5.281,1.205,2.1551,0.8523,0.2622,0.2861,10.5646,0.5765,9.5613,1.7112,0.0097,4.7624,Low
6.5665,1.942,1.2387,0.6943,0.2545,0.4373,14.4144,0.7881,14.3123,2.4951,0.0222,5.905,Medium
4.0506,1.8599,3.2419,0.1342,0.1051,0.2806,14.0207,0.7061,6.9792,1.8728,0.0772,7.3112,Medium
7.8096,1.0895,3.075,0.8767,0.2959,0.3981,17.9124,1.0649,7.9718,2.2465,0.0026,5.6014,High
5.4046,1.2024,2.763,0.7112,0.4889,0.461,19.3678,0.9057,6.4857,2.8331,0.0874,5.7412,Medium
4.0589,1.9943,3.0745,0.4993,0.0801,0.3778,15.3505,0.9743,11.7758,0.8869,0.0329,4.5533,Medium
7.2363,1.6166,2.9515,0.6424,0.3715,0.3896,18.1027,0.7183,12.9017,1.7509,0.0962,4.9938,High
5.2606,1.4224,1.4115,0.9323,0.2394,0.2865,17.2573,0.5869,6.9527,0.8758,0.048,6.2615,Medium
4.4631,1.5921,1.2515,0.274,0.1268,0.1554,11.4129,1.0584,7.419,1.0479,0.0129,6.6017,Low
6.73,1.815,2.3657,0.5886,0.4993,0.376,17.1152,0.5618,6.1429,1.7693,0.0729,6.7616,High
4.7331,1.2899,3.2339,0.3192,0.1553,0.1224,14.1564,0.7863,12.078,2.8443,0.0927,5.4861,Low
6.2227,1.5854,2.2566,0.87,0.0533,0.2152,17.7701,0.876,6.5667,1.6103,0.0048,5.0781,Medium
6.8595,1.916,1.4053,0.8009,0.2752,0.3397,17.0564,0.9934,9.7577,1.6479,0.0292,4.989,Medium
4.0496,1.3291,3.4559,0.2598,0.3727,0.3538,10.1201,1.1189,5.2288,2.2731,0.0451,4.6962,Low
5.3896,1.5225,1.1045,0.1818,0.2984,0.4363,10.8799,0.793,14.7043,2.347,0.0198,5.3556,Low
7.9474,1.4795,1.3308,0.9743,0.4536,0.3632,10.2787,0.7502,6.5425,0.9742,0.0687,5.6733,Low
6.955,1.6371,2.8339,0.2625,0.4502,0.429,16.3096,0.6483,10.7302,1.5902,0.0018,7.2696,High
6.9477,1.974,1.9503,0.1581,0.4946,0.3496,19.4646,0.5727,8.4204,0.8349,0.0836,7.1411,High
4.9383,1.728,2.0084,0.5213,0.3719,0.3602,14.0451,0.5163,13.926,0.7861,0.0843,6.7464,Medium
7.1693,1.4217,1.2494,0.1865,0.1567,0.326,18.3016,0.8736,12.4609,2.114,0.0525,5.1445,High
6.8608,1.3146,1.1127,0.2987,0.1164,0.2812,15.5782,0.6279,9.0297,1.7998,0.0284,5.7457,Medium
4.5821,1.6141,2.1737,0.9073,0.2839,0.4772,13.5326,1.1769,13.7516,1.9607,0.0354,5.6278,Low
4.2645,1.8646,1.7859,0.6912,0.4677,0.388,18.8602,0.5487,9.9274,1.9121,0.069,4.8506,High
7.058,1.3743,1.0677,0.9579,0.1317,0.234,14.8073,1.1647,10.8117,2.7634,0.0565,5.1162,Low
6.2722,1.462,1.2028,0.1839,0.2953,0.1147,17.2479,1.1957,10.9741,2.3086,0.0439,6.5023,High
6.4593,1.7763,3.0143,0.3521,0.2936,0.1495,18.4202,1.0919,7.9951,0.9016,0.0071,6.225,High
4.9407,1.1377,2.4512,0.753,0.1778,0.3941,11.8313,0.7369,12.4489,2.1504,0.0271,4.8665,Low
7.0456,1.0629,1.9168,0.6182,0.2573,0.1727,12.9928,0.7102,14.9198,1.3155,0.0206,6.968,Medium
6.3278,1.0323,2.9538,0.7072,0.2251,0.379,19.1442,0.651,10.2838,2.4289,0.0084,6.7554,High
4.5227,1.2298,2.6361,0.4743,0.4555,0.2856,11.5411,0.5971,11.9312,2.0848,0.0708,5.5163,Low
4.9384,1.5239,1.224,0.6114,0.0597,0.3136,18.337,0.9066,13.8465,1.8723,0.0688,5.5989,Medium
5.8066,1.8568,3.3603,0.4024,0.3024,0.1381,12.0047,0.7895,7.0621,2.6915,0.0159,5.867,Low
7.2866,1.1848,1.0766,0.2458,0.2537,0.3094,18.5771,1.0014,14.904,0.6968,0.0131,4.7531,High
5.3092,1.4751,2.7649,0.9059,0.2722,0.1436,13.6868,0.8853,9.1753,0.9664,0.0037,6.5623,Medium
4.6112,1.207,1.2512,0.6316,0.0703,0.3812,12.0456,0.959,11.1688,0.8241,0.0046,4.6214,Low
7.7888,1.241,1.6014,0.9147,0.3412,0.1216,16.7398,1.0741,7.7396,1.4573,0.0198,6.4001,High
7.6837,1.8121,2.5247,0.6929,0.1163,0.2881,13.01,0.8024,11.6225,0.8729,0.0018,5.6908,Medium
7.0004,1.7196,1.9653,0.9752,0.4238,0.2886,13.4221,0.5019,8.8692,0.6346,0.0306,5.0913,Low
6.2254,1.2516,1.0996,0.4423,0.2576,0.462,19.0837,0.8503,9.715,2.1013,0.0259,5.3572,Medium
4.194,1.284,2.5729,0.6258,0.3353,0.387,10.1904,0.5736,8.5949,0.8872,0.0076,6.4229,Low
