Sample_ID,Moisture (%),Ash (%),Volatile_Oil (%),Acid_Insoluble_Ash (%),Chromium (mg/kg),Coumarin (mg/kg),Quality_Label
M005,11.33774159826653,6.282485829828124,1.0192563563048882,0.34933358594717834,0.002396795751804249,0.006885543292375609,Medium
M013,11.199354923109365,6.141520971912274,1.099607149229392,0.4794907623333806,0.002500792319624238,0.008995281014223222,Medium
H013,11.245540666289143,5.553652689920053,1.4791666996792758,0.2008112107164883,0.0018021697740861031,0.00481553476914662,High
L005,12.011872382541519,7.410309836031017,0.7706936401294504,0.7181949428699537,0.003897603575015131,0.014080775226141512,Low
L008,13.923515240342642,7.28990125807213,0.7599184348253344,0.6023882570291096,0.0031790572432339706,0.010488411693491136,Low
L019,13.156960564854975,7.297063429947793,0.7902659209265546,0.5508868943387126,0.002906171194876469,0.019356221628587002,Low
L005,12.03,7.41,0.77,0.72,0.0039,0.014,Low
M018,12.041572814181777,6.763747227505017,1.0791023281363787,0.48087404270636686,0.0025957968035107623,0.0051437836280684756,Medium
M020,12.461966918328608,6.727693900152257,1.0300310751610988,0.45994679730740984,0.0028046183027045308,0.006239069139625716,Medium
L015,12.341021750571551,7.159057631227381,0.6382772356223546,0.7491154610084345,0.002113296765792875,0.010726507384488533,Low
H005,10.241222363089053,5.818812536911037,1.2796099045976812,0.2622569157002983,0.0013040143729698991,0.004701230628316908,High
M002,12.334378486878705,6.24974997246835,1.1299772159309938,0.318931983024965,0.0015886891987816514,0.008951863131837828,Medium
M016,11.472191575183082,6.244045215088495,1.028682854523035,0.3703304421513649,0.001901539968208883,0.010032643982882028,Medium
H020,10.425533269254242,5.810328868019169,1.2994377284346759,0.22128323959500273,0.0011087077077063892,0.0036004442497553513,High
H014,10.304301622921352,6.160694676074635,1.4701548289667703,0.3582216749979124,0.001592587700102935,0.004401461046105247,High
M016,11.49254204961582,6.235007455473283,1.0286003720920671,0.3714027731617669,0.001909067503409119,0.010156698717380029,Medium
H010,11.046092366190198,5.526010091659421,1.2620181161147137,0.40143908511610665,0.0015002879869735755,0.0022033068059129426,High
L010,13.735837965703562,7.011403149667729,0.7793918296093255,0.5806379860440108,0.0025055240069813854,0.016318781828881718,Low
M017,11.775105886300755,6.670031227553558,1.1403394510584963,0.4499184502671397,0.0019926191024910033,0.0069297566301802895,Medium
M011,11.648318548054691,6.913424769633955,1.1403111207642205,0.31922707149487295,0.0023094359932282035,0.010576813251709198,Medium
H007,10.087821844654885,5.644225470099488,1.2874789059245737,0.22969125930040912,0.0017039280180357723,0.0031940113981000174,High
L009,13.931968429008275,7.049622460735779,0.6902174182409692,0.7411753412004654,0.0027828756477050066,0.013738730823604259,Low
L018,13.378195579783327,7.246110348175898,0.6612032685069255,0.5507123127684781,0.003365829124501122,0.015915589600890515,Low
H014,10.317450498464526,6.152907511426771,1.4721493502479785,0.3607475841293409,0.0016025177669852894,0.004351183930380115,High
M019,11.550429547700809,6.238739424426477,1.1888850969504143,0.4808549456389273,0.002500181320342362,0.009505950788519027,Medium
M019,11.553942564685947,6.232492998645402,1.1887756532672322,0.4794886536270796,0.0024961309130148174,0.009510787345436788,Medium
M020,12.450318466572352,6.7230546992418505,1.0305027831144693,0.4588397539653279,0.0028021062126733446,0.006216355359642337,Medium
H005,10.24584593681668,5.820683747712364,1.2751041503976066,0.25964305977704577,0.0013031385038758012,0.00469599714453755,High
M011,11.625992610986954,6.9035088965711005,1.1403323296676546,0.320220568521433,0.0022974270192455378,0.01055447117221964,Medium
M002,12.33838342726298,6.25443959189332,1.1275901494539389,0.32030574813318186,0.0016035678966003443,0.009034137729370697,Medium
L003,13.79813059803043,6.894688767959438,0.7105098249631345,0.6607152611559047,0.003290391458644435,0.011673866062636106,Low
H001,10.557913615280013,5.928302478524326,1.2388303037923625,0.28047355805678426,0.0018877110069153527,0.002142866545256851,High
H010,11.06679236518899,5.530448654545744,1.2593150196296687,0.4002962306506073,0.0015040577204309964,0.002192833031511232,High
M014,11.514633883368878,6.491187120295321,1.050430043736115,0.42959241843735646,0.001796707927406973,0.008367859783738753,Medium
H009,10.900024716300967,5.915658597555482,1.3619470904610678,0.20950674595815583,0.001891793420404234,0.0027153149420817936,High
L003,13.848659561568713,6.905586885934413,0.712075587686113,0.661238931641719,0.0033080891026961694,0.011700234408181295,Low
M007,12.227503389757734,6.624931881914288,1.0603451254759328,0.4617092750564662,0.0017020791679092353,0.011800849342845844,Medium
L013,13.69000765734668,7.412550017233585,0.8492880113395612,0.510115937657045,0.00200453186395285,0.01655863619884218,Low
H004,10.8979983533125,5.7647324372144055,1.4699264417898974,0.2699585608927447,0.0011125988606262593,0.0034999386281158963,High
H006,10.235213993848145,6.05069330459488,1.398670781349567,0.30922519170991086,0.0013044331199508988,0.0027128986684494677,High
H008,11.315760281958113,5.861531895972237,1.3630412227705997,0.36031532860662396,0.0015976193082250572,0.004321860026096069,High
L006,13.86,7.32,0.61,0.79,0.0035,0.0162,Low
M012,11.344164807168324,6.243421003184489,0.9993754909661868,0.48072549301159984,0.0025044361138560093,0.008536248180012388,Medium
H011,10.041670283290621,5.9315683692674455,1.491923572798555,0.35138033438311045,0.0010993013411954317,0.002890277878744485,High
H019,10.640663724349299,5.9803092005491205,1.2099377052812268,0.2695649955690983,0.0010073687797138168,0.004709865492366362,High
M010,11.778758109786233,6.275975784550923,1.120923286827558,0.3499626546633305,0.0017126912245286653,0.00935060524746909,Medium
M010,11.78040842549836,6.268774459473645,1.1226833807604029,0.34890709346873117,0.001697310223065958,0.009337169105775997,Medium
L014,12.618011539851965,7.437425085145419,0.7091590482278548,0.7909666639106462,0.0022271592522237252,0.0115151236848276,Low
M008,12.294270706763799,6.499678608681161,1.0406252605521833,0.4110125452920326,0.002491537444675524,0.007882358418770028,Medium
M004,11.169082279945023,6.306180610546418,1.1095230497694109,0.47816123776519026,0.0027980325895649296,0.0076286283162577346,Medium
M019,11.54510035628978,6.243524078286864,1.1904750156098256,0.48027786968458636,0.0025066488788760607,0.009502860540109107,Medium
L011,12.59796141386581,7.368185631232117,0.6090311502921354,0.6283838508978511,0.002691725800520936,0.015020553197205777,Low
H016,10.28659185372467,6.06758919857067,1.4786970033528286,0.3486593854286918,0.0014900836474917554,0.004592002648036224,High
L014,12.64635783240583,7.4428473819572645,0.7076147197252532,0.7923261117447807,0.0022111143477747106,0.01156977760383243,Low
H003,11.093780792308404,5.700277507562227,1.207562806226708,0.36892739821695864,0.001305503861719552,0.00291335270915639,High
H004,10.906542460453814,5.760848146803929,1.4674616859625185,0.26968147396336,0.0010919437098119847,0.0034850569710104485,High
L013,13.693607056331443,7.414929829566157,0.8507010441699578,0.5080361842696306,0.001988890686360845,0.016654161672215968,Low
L003,13.82783472034248,6.899843579291004,0.710303648097934,0.6626991990742835,0.003311906277190368,0.011704755219239473,Low
H004,10.88954239441458,5.763448237984389,1.4712114583732856,0.2691451790953295,0.0011018600954442663,0.0034769826160040403,High
L008,13.91699745603948,7.291578047243002,0.7594154702572036,0.5992727095854067,0.0032093095565953627,0.010447083355079684,Low
L015,12.330642136696857,7.159152734138552,0.6418455700569126,0.7493931449425484,0.002094402954939203,0.01076870016543568,Low
H009,10.8913104147959,5.909466832159099,1.3601460616093293,0.21068215459110237,0.001906100932120416,0.0027216616302587816,High
L001,13.885888519018,7.230280448729457,0.8713887311900441,0.5226537136847628,0.003108233868873061,0.014773103756509793,Low
H012,11.436808377638824,5.620570095168942,1.427977796025979,0.23965234367664845,0.0017009944469311847,0.0024885358631048992,High
H008,11.29577778374967,5.861203694769083,1.3625376443613624,0.3611141075204309,0.001591541061946809,0.0042772298051952295,High
L005,12.025237217116278,7.410692979501766,0.7712086413587946,0.7186424270566913,0.003883254072017816,0.01396391219311871,Low
H008,11.293712968726451,5.859928567251751,1.3599276487120637,0.36068399232720755,0.001610195335757236,0.0043345474390496805,High
L011,12.59,7.37,0.61,0.63,0.0027,0.015,Low
M019,11.55995212904222,6.2397412709586195,1.1920675480354654,0.48122857550246406,0.002484752711579433,0.009548176096857545,Medium
M011,11.617846623537623,6.902746353149987,1.1406757917695722,0.3225352668504878,0.002289474920576353,0.010561198598864945,Medium
L017,13.856018416292814,7.359444060236721,0.8290177663527821,0.6210668799681615,0.003713764614079384,0.010312343683099528,Low
L020,12.197976354913155,7.3589787360800765,0.6302576263164511,0.5792994197187512,0.002209623511987769,0.015858334107325355,Low
M010,11.771370979572982,6.284269973604907,1.1159578492819675,0.34939284931108194,0.0016871162949412203,0.00939267174792849,Medium
H011,10.025505015919489,5.926629747305758,1.4920332273064207,0.35010963467545536,0.0010976282866278547,0.0028610049660181516,High
H013,11.252505414372845,5.555189355214213,1.4807788166583036,0.1983672500516803,0.0018029171850835208,0.0047932492476569135,High
M020,12.462233763715645,6.72833468621435,1.0307936128293724,0.46189154514745256,0.00281410054114024,0.006168921529051239,Medium
H018,10.810534969378446,5.566070360838996,1.2573871648204549,0.2090633620461904,0.0014010644972172923,0.0026184540333050042,High
M006,11.646225310052753,6.041442218542619,1.1691995872805443,0.4292626919709936,0.0014884153638623932,0.0067013822899343704,Medium
L001,13.89564106395469,7.223469068287545,0.8691634800976366,0.5206700690384367,0.0031119255576709933,0.015014073598414886,Low
M017,11.78,6.67,1.14,0.45,0.002,0.007,Medium
L015,12.321580231953826,7.161100417899659,0.6395982446941261,0.7528402363504237,0.0020887781575653656,0.010713247463993757,Low
L001,13.859920014609147,7.22999278084089,0.8715333694553139,0.5204583839598321,0.0031055286220855066,0.01488734796498885,Low
H013,11.246837078316432,5.549326391286594,1.480878067343403,0.19944887979126064,0.0017994223208897468,0.0048077704760653905,High
L011,12.590415531486643,7.373732970402718,0.6100168216919587,0.6286401719485654,0.002717970017772562,0.014988637760646571,Low
M012,11.315622131778918,6.2460946729544755,1.0007206439015752,0.480027034412373,0.0024997121220659423,0.008529227340131127,Medium
M002,12.348434800232765,6.253493524288588,1.1307704039842645,0.31997209589747977,0.0016105603300575863,0.009073013716333246,Medium
H008,11.298655951478361,5.861070550400622,1.3583552366459317,0.36002965189107583,0.001595119673119254,0.004296649182673321,High
L004,12.747067717426395,7.164236370266,0.6311482932211863,0.6918619477336515,0.0026101495818235967,0.0143656061256263,Low
M003,11.489420457406304,6.494376317211816,1.1291293792861656,0.4806591793495089,0.0016959895395999203,0.005693098517748858,Medium
H019,10.642945083638255,5.97585162263457,1.2106496285006565,0.26929232226913047,0.001006906954721944,0.004715044344845214,High
H004,10.91073077667682,5.761396697534064,1.4694823046145675,0.26982323578366213,0.00110783996678675,0.003489284603046149,High
M004,11.174064670568303,6.304917889931972,1.109988255134209,0.4812730316664442,0.002809961312939031,0.00763413607918203,Medium
H019,10.641393214687815,5.982060743499282,1.2123578936830806,0.2696508298521453,0.0010065103323082698,0.00471520153275732,High
H009,10.903275868091205,5.904240093198852,1.360129378974005,0.21215451109961264,0.0019016273609440903,0.002690477909195788,High
H005,10.23173659905039,5.824397325972024,1.2822703675342815,0.2603778169125972,0.0012993086453997483,0.004699252036136391,High
L007,12.847143021484102,7.288877560435734,0.7416426593213802,0.6505049223450063,0.0030957160956646963,0.0164207979394365,Low
H008,11.296850123416208,5.8604599688892245,1.356907925546763,0.3586283944243577,0.0016103891572583203,0.004300899917036801,High
H018,10.792641709688809,5.5699723935497065,1.2606969601735607,0.21050923974472938,0.0013924982843168034,0.00261033092318714,High
L020,12.172439133207678,7.356252206347156,0.6319430722648574,0.58185364914322,0.002213818967179003,0.015768142705619555,Low
H009,10.878608361649533,5.92254296787312,1.3637844560555537,0.2105981436082902,0.0018995042684007647,0.002686788788370352,High
L019,13.13177979866979,7.286292556584198,0.7915965265364295,0.5501211255728015,0.002911856137224739,0.019409837449036276,Low
H010,11.06,5.53,1.26,0.4,0.0015,0.0022,High
M003,11.458477897252914,6.496847927826338,1.1296967608893116,0.4807313751054267,0.0017192367346745012,0.005690339360075891,Medium
L002,13.904537274681616,7.485098983272929,0.6996450532690636,0.6601606811715836,0.003386802526797157,0.014684682950674282,Low
H013,11.238967226184736,5.562283373401861,1.4833492983186989,0.1988536324581396,0.001799926112796015,0.004804041170935154,High
L020,12.198166051046625,7.355430522563043,0.6300856892003914,0.5785747806613574,0.0021977139102740116,0.01567766031667966,Low
L017,13.858642703668073,7.3629567440439185,0.8286994059208344,0.6207596778074439,0.003697659756068903,0.010369052683935797,Low
M007,12.215750271587037,6.624585574748934,1.0579875624300696,0.45794805025788593,0.0017043260030518944,0.011791786775560583,Medium
M005,11.343280236007354,6.286134902227851,1.0196210933734693,0.34911156374632785,0.0024067588593934372,0.006885300823344402,Medium
L006,13.879084488388468,7.321337589090497,0.6063261326300632,0.7931454861587669,0.0034842308088903896,0.016217435320460195,Low
H005,10.225856955428378,5.818771505609063,1.2785679807046806,0.25864822018436273,0.0012993643572740284,0.00470299685321581,High
M017,11.77397509382831,6.671234772546646,1.140839520116657,0.45013682786118037,0.001998934144894998,0.007023948990909219,Medium
L018,13.407933780819482,7.249290789784759,0.658483738160073,0.5489085612557191,0.0034006192706017738,0.015936318086496072,Low
M014,11.514903178610242,6.483394885565572,1.050113488285157,0.4308542752911344,0.0017762900513185048,0.008386179064116787,Medium
H017,10.469359550368672,5.712572604484966,1.2280262724739521,0.3507389089926705,0.0015118751721477327,0.004405931497768079,High
L005,12.026391411498691,7.407546515887917,0.7689566939708699,0.719666241249548,0.0039017413625681086,0.0139453481211883,Low
M004,11.162307870088606,6.303612677540659,1.1098036496905084,0.48037294352830084,0.002801775702982137,0.007564142385432557,Medium
L005,12.02954148615518,7.412650077840609,0.7670427004924822,0.7209059550869322,0.003914923877933807,0.013915072138036126,Low
L012,12.763443867578815,7.3703505725041225,0.6084128224919271,0.5209047964628672,0.003500453412369269,0.018650509425556506,Low
H008,11.3,5.86,1.36,0.36,0.0016,0.0043,High
M020,12.45580038359619,6.73503852036339,1.0312238015958026,0.46100400599167524,0.0028008521716229016,0.00622945017167414,Medium
L007,12.873549173508874,7.295510047626612,0.7414559876327911,0.647403599626968,0.003090740083980454,0.01646090969460049,Low
H017,10.465609093395633,5.71394555817154,1.22811466159989,0.35118004356402377,0.0015036380079301533,0.004365817665180041,High
H020,10.435889737200482,5.808843629384289,1.2994701266119857,0.218101187441829,0.001099105405179172,0.003598544703485296,High
M007,12.231298104409408,6.619891059509909,1.0590440752759032,0.4601706719911637,0.0016970504195072946,0.011766449595606226,Medium
L020,12.186031004162952,7.358996793091444,0.6302189811685117,0.5791953300672162,0.0021829050805467097,0.01582019915447263,Low
H010,11.061298893365166,5.528096946255206,1.2611614049145348,0.4029285970414016,0.001504776774863418,0.0021782607615704903,High
L007,12.847695448199648,7.288163415438284,0.7399767640666655,0.6491108235374813,0.003128406624180132,0.016408758237422966,Low
L009,13.93432535460893,7.05658688299104,0.6925642001051691,0.7387428745247855,0.0027792612572736706,0.013733584586211761,Low
L019,13.14,7.29,0.79,0.55,0.0029,0.0194,Low
M002,12.334774559910718,6.250586293860284,1.1300039006605753,0.31933076656339615,0.0016041797630084117,0.009067924011658946,Medium
L002,13.916062618974335,7.494498570672934,0.701292589322288,0.6581555833079169,0.0033742777226831084,0.014660663586224955,Low
M016,11.463158677528838,6.245777647948034,1.030325041450747,0.3721166125662608,0.0019111683511438653,0.010144928400465282,Medium
L014,12.620061126327336,7.442919526085892,0.7102587411332925,0.7941893968993736,0.00218697236204381,0.01155542780165421,Low
M019,11.55746449432808,6.238038882949422,1.1898886712127956,0.4787922877249793,0.0024994508572997506,0.00949136431115871,Medium
M020,12.46137177495404,6.726119342049916,1.0324924223200593,0.45968101550841844,0.0027954376041011892,0.006173389961524294,Medium
L002,13.891405482643783,7.489897568020908,0.7027243499805789,0.6623683455650804,0.0034047456247965078,0.014667199865923342,Low
M019,11.548681204362078,6.235876998597068,1.1899468474674924,0.4804856871871294,0.002502616290937102,0.009490058277760484,Medium
M003,11.486824395412892,6.500190633101996,1.1281355908062012,0.48010323960038676,0.001708960745239967,0.00569976862665506,Medium
H004,10.901590771118803,5.761987874287222,1.4713917425180103,0.2712864870343902,0.0011057368196459648,0.003486626705916073,High
H009,10.915660975253022,5.9125155830777985,1.3597570950614672,0.20940696201815495,0.0018978798632326046,0.0027058595548374643,High
L010,13.69543205284791,7.012143196467966,0.7792623399542531,0.5791796029925116,0.0025230450521559647,0.016288302201063823,Low
H017,10.448388119475496,5.705966861036078,1.2317184275774948,0.34942422738227363,0.0014999854896001663,0.004399572116070704,High
H017,10.440579697406573,5.705824317200299,1.2284032093418462,0.34901686317488445,0.0014908902980129445,0.004445624826418019,High
H016,10.28355389352603,6.068895232064612,1.4848685392753216,0.34877491864335863,0.0014943882085641845,0.004592890085916451,High
M016,11.480485822448733,6.231804889086966,1.029553947296178,0.37093413082500865,0.001886642719297859,0.010141616264296402,Medium
M007,12.222077632975283,6.604416130836306,1.059125089458938,0.45846561327484414,0.0017020585687569916,0.011757153513124374,Medium
L010,13.711934405811146,7.010671344448187,0.7772576144035143,0.5776767228907891,0.0025125829587309004,0.01632075088246568,Low
H015,10.274294341767295,6.1771258058110154,1.3798920421247907,0.3395452372011838,0.0017980028559204293,0.003894376674348002,High
L012,12.769716632398964,7.372924119317237,0.6101693705056975,0.5214978942378117,0.003507649099340186,0.018610104399742866,Low
H003,11.10875880545679,5.695059192000119,1.2076777623600161,0.3696580297422402,0.0012981890155999325,0.0028660239838826864,High
L020,12.185881506714608,7.360865674204372,0.6287169946187531,0.5814812922971047,0.002196103145504473,0.015834020756410286,Low
M010,11.775783242512308,6.278255340392029,1.1193120839843065,0.34958726267875423,0.0017137257406115007,0.009392313885883545,Medium
L017,13.866351711996987,7.358101485390032,0.8283456378562967,0.6197169966895529,0.0037055487632439003,0.0102312997929851,Low
M010,11.761956630552078,6.28858514553671,1.121311012902064,0.3488155150458017,0.0017011305189815033,0.009321453938501175,Medium
M001,12.229789023322684,6.964342767844672,1.0701660285935441,0.37037557323407105,0.002505182538196889,0.009617131677890441,Medium
H009,10.893834624294273,5.904063527559509,1.363233799613323,0.20961819133224374,0.0019014678471082147,0.002707933866182,High
H006,10.233110276774298,6.054042275714754,1.397180572080646,0.30845501658454905,0.0012999220496025168,0.002701130337822463,High
H001,10.56,5.93,1.24,0.28,0.0019,0.0021,High
H009,10.887026750481166,5.908235811278606,1.3584624007594932,0.20998405592497907,0.0019015832814651273,0.0026646506321362693,High
L010,13.691870371855824,7.003622092411601,0.7777813238430868,0.5760541302269387,0.00249205277028249,0.016305882801874005,Low
M002,12.33681082485984,6.244344483347886,1.1300595111508611,0.31935042964108895,0.0015995648981422404,0.00892378825983592,Medium
L017,13.851124981532028,7.36329507579279,0.8316531032998428,0.6203377885258553,0.0037016233249185914,0.010208926445991404,Low
L006,13.84055613715392,7.319206691380513,0.6135827332790402,0.793107081472521,0.0034955297350923085,0.016113237882614005,Low
M019,11.543367876054916,6.236481498553421,1.1898399255878203,0.4789171477673512,0.0025013960015223585,0.009536420961254103,Medium
H009,10.890272431158891,5.9108766224743015,1.3585897913649676,0.20988368641803784,0.0018922414567801471,0.0026856570646454363,High
M019,11.56200339524831,6.244821643381626,1.18991166244035,0.4773927663844443,0.0025073522490010893,0.009459915624510878,Medium
H017,10.451269200623582,5.704656175638261,1.2325753912905488,0.3494937187862494,0.0014939349457359394,0.004391835179285536,High
L007,12.86,7.29,0.74,0.65,0.0031,0.0164,Low
M016,11.478569227484561,6.230883656712278,1.0302544799837794,0.3723207758638931,0.0019009195159929372,0.010113078542163957,Medium
H009,10.883778774839167,5.9016415948735,1.360195419048803,0.21020246744784277,0.001897072290511594,0.0026949808746264386,High
L010,13.72807651605214,7.0095447658388785,0.7812699256615875,0.5776148138968177,0.002507109401650651,0.01631231798593889,Low
H011,10.029173866100397,5.925915913982032,1.4887278365792367,0.34902105503274505,0.0011024215717526102,0.0028854837764037767,High
M019,11.557639778106596,6.241016024612002,1.190822788737152,0.4786112801578038,0.0024966688099132346,0.009525041559415212,Medium
H013,11.23237382819744,5.5476577079143246,1.4800690226329887,0.1976974485818727,0.0017992177423188519,0.004778901334262587,High
H010,11.078749742366885,5.534035165640015,1.2597982946497237,0.4012380460937367,0.0014986463288691693,0.0021929772033873578,High
H001,10.551743033465094,5.925981517874264,1.241453298390813,0.2808572527704704,0.001888473922869977,0.002113660907556347,High
H006,10.226288011770862,6.0488654987183255,1.4015655082308505,0.3093242634939748,0.0012973987073066375,0.002703362682541088,High
H011,10.034159189295181,5.927774897606724,1.4878286686743827,0.35089223372595685,0.0011098327539425833,0.002885179839274764,High
M002,12.345447145162192,6.246338530611697,1.1314326286976222,0.3230581110372029,0.0015932042965983557,0.009015558014790762,Medium
H016,10.269295980779445,6.072238314320864,1.4804189554108735,0.34942198187626045,0.0015036396955230226,0.004584404679590313,High
L019,13.125203220131569,7.288775133710735,0.788405569705723,0.5509730150097321,0.0029058124187716808,0.019437503113251636,Low
L016,13.113978747751654,7.149926763022426,0.7619524979509585,0.7110317818944915,0.0020947799842683593,0.016448023469907685,Low
M001,12.20671188594011,6.960551452145294,1.0692395891698663,0.37207595172020463,0.0024867918762767074,0.009596506945302605,Medium
M003,11.486473217406118,6.496618933265235,1.128621628815182,0.4813188434643563,0.001687357457967631,0.005668290711140443,Medium
L001,13.884909584577228,7.2348658625080935,0.8665358537016058,0.5197754496378107,0.0030991528851585077,0.014852181673228186,Low
M004,11.172270232554244,6.30245298647426,1.1100529788326239,0.4825583489693099,0.002800012579685376,0.0075405221058903625,Medium
L014,12.619694983094767,7.438684181255466,0.7100922831301676,0.7872816337246221,0.00220644753816011,0.011614461167544892,Low
H008,11.29857528574414,5.862671441492702,1.360149845448192,0.3587589117045644,0.0016012343437915109,0.004282332010329333,High
M002,12.34,6.25,1.13,0.32,0.0016,0.009,Medium
H014,10.317126507651519,6.167373153865111,1.4711047342393868,0.3569885563273509,0.0016049153826325664,0.004385614591162553,High
H010,11.05678944368555,5.533115886348202,1.2601312037290562,0.4003415313288451,0.0014979463943425582,0.002168287169444551,High
M020,12.467721017569046,6.726280060766691,1.0305617755143304,0.46149804268352596,0.0027981563644312404,0.006268895505205028,Medium
H011,10.031397110800048,5.930052955718874,1.4886491760396583,0.3497989860616257,0.0011027183859705083,0.002896461181947165,High
M016,11.48362776539356,6.231106055257689,1.0304502029277094,0.36801962023045315,0.0018993831475767995,0.010086306201306856,Medium
L020,12.210271237563328,7.361379552216833,0.6314357276980537,0.5785326255908199,0.0021998245612359696,0.01579963471710393,Low
H010,11.062029237900381,5.530110823154121,1.2595256066277412,0.39959886361567937,0.0015065002868485523,0.0022291290526633887,High
M008,12.288855999311883,6.504729285619137,1.03897791045108,0.4098483076880173,0.0025002720212756228,0.007781556477550641,Medium
M016,11.477528099710652,6.232602944590774,1.0300464799499363,0.36832820418001216,0.0019016702163069808,0.010188990592837975,Medium
H003,11.10784491966633,5.701585385218306,1.2060809628295148,0.3713391509977274,0.0013053346190273242,0.0028846812081376825,High
M004,11.152001764427794,6.295069462725654,1.1101024929892844,0.48306904040138743,0.002787002844596262,0.007607565529916981,Medium
L004,12.750115346047522,7.16041258735871,0.6297899243038642,0.6906685701488892,0.0025949429027437463,0.014218945438383148,Low
L015,12.331797737854213,7.161423130824371,0.6394826231988266,0.7517616995004538,0.0021181569208543493,0.010721581827383484,Low
M002,12.344053664067943,6.246162075398941,1.1306189806413611,0.31823186724376995,0.0016012265363339003,0.009005685421039975,Medium
H004,10.895624919624503,5.758309004478277,1.4703256761179366,0.2705258249559969,0.001090916159286721,0.0035032922082046686,High
L001,13.912521476593275,7.224794344931975,0.8702508476311779,0.5190613202764616,0.0030805683621674494,0.014889959291746356,Low
M004,11.163732419636153,6.305053764986832,1.111582615579647,0.4802072625310969,0.002804050574768585,0.007643760079284179,Medium
M004,11.167562380915184,6.2907339126582595,1.1102764843878865,0.4791049840689891,0.0028165090714837963,0.007585449304837539,Medium
H015,10.261431252393104,6.180381119919985,1.3800464281748295,0.34116026319711046,0.0017987456728055591,0.0039060717447732232,High
H017,10.466432937651165,5.707370193874839,1.2319193059763562,0.35095719723732327,0.00150519870988353,0.004381583636202134,High
H002,11.420497399328555,5.597206130308625,1.3497976627057522,0.24919484618595394,0.0016009261244779233,0.0038938258660278966,High
H016,10.273139812152568,6.070864503242488,1.4802656750944698,0.35139733237948023,0.0014941695606270058,0.004597218310574713,High
L020,12.19,7.36,0.63,0.58,0.0022,0.0158,Low
L010,13.72081163856976,7.010604048316091,0.7802045630484621,0.5799063424194855,0.0024921974982371744,0.016258287709499837,Low
L011,12.60534789005078,7.373728575151858,0.6096619561072075,0.6286553521078152,0.002701725257001935,0.015087713864826682,Low
H009,10.905832165083416,5.909576056179964,1.358024984204362,0.21351693866954807,0.0019049574375280447,0.0026935760703787883,High
H014,10.326136503908792,6.165082951128051,1.4684686819609725,0.35778366626322233,0.0015982602860130626,0.004373220190001165,High
M001,12.20139769107244,6.961770699266021,1.0677828302204158,0.3696642487890873,0.0024866776696397374,0.009563004513873062,Medium
H015,10.259839887698396,6.175479358552113,1.3794275292994933,0.3395774744340323,0.00180169966103809,0.0038781564149187953,High
L020,12.185712147693684,7.359310256249149,0.6302255554301937,0.5795696853586572,0.0021798115466270555,0.015781389299022754,Low
M020,12.459243296871279,6.730409969465411,1.0299413056926228,0.45963769254072345,0.0027891380058658113,0.006261413568149479,Medium
M011,11.628551714179006,6.9183701303304765,1.1402321532585193,0.3220746906327478,0.0023046984465577938,0.010615239375034302,Medium
L019,13.137632491671987,7.29279793275669,0.7908422887920883,0.5498389088661271,0.002918836987899682,0.01939784256710786,Low
L002,13.908285196466341,7.490311143238865,0.7014897810547122,0.6597889655127268,0.003393419907904218,0.014680534160485434,Low
M013,11.179048685439954,6.137446098205176,1.1013232815929659,0.4794609834982776,0.002505111727063123,0.008959592033826897,Medium
M018,12.049518482534475,6.76300666862394,1.0796090136807792,0.48108925002202996,0.0026025957323432937,0.005152731802219661,Medium
H005,10.239054608343427,5.823173222143224,1.2784030829285622,0.26131394476878456,0.0012863208467994147,0.004690774392310592,High
L013,13.733948785214956,7.408758367456224,0.8478736004205175,0.5128668250064831,0.0020024856924643,0.016544895012123195,Low
L020,12.188146297165506,7.362983728720902,0.6303544806061258,0.5814558838207894,0.0021887890647509923,0.015762008280032137,Low
L011,12.590875244871317,7.368945934372922,0.6102930986466122,0.6289124039906241,0.002697951251303367,0.015014051129019065,Low
L017,13.86839874150234,7.363344301883144,0.8313345520594659,0.6173403950220122,0.0037139303388896445,0.010184805081642012,Low
H011,10.025364715338675,5.931208677304903,1.4880745266228408,0.35010466281792846,0.0010928341826782065,0.0028855606528884244,High
L020,12.183185031333824,7.361278940379185,0.6319539105659928,0.5825097900068477,0.002218343629329677,0.01567879697930105,Low
L007,12.88384099956819,7.291850719283679,0.7393224536164067,0.6492657744005582,0.003082583547816054,0.016419851120896486,Low
H009,10.898866228727234,5.913518943313538,1.3589213896803487,0.21088236506552493,0.0019025050867895986,0.0027201348438698454,High
M008,12.295232365516787,6.489062965498442,1.0405898328352579,0.409049568359282,0.0025122402304137165,0.007780031711981418,Medium
M005,11.32545293780451,6.281804407631157,1.020624807595632,0.35038534470592375,0.002400865457091117,0.006888220942313674,Medium
H017,10.466971914155675,5.708660796083877,1.229921373440784,0.3495969685823122,0.001502822828484172,0.004408328894683725,High
L002,13.91,7.49,0.7,0.66,0.0034,0.0147,Low
H010,11.046859120977414,5.538960885809051,1.2620154681379363,0.4011514449909484,0.0014975068655352511,0.002212295331483423,High
M008,12.27403195754217,6.506948016685772,1.0402456544406558,0.40906810142680555,0.0024999128011427767,0.0078085014388993,Medium
H013,11.254545437913748,5.556358917489332,1.4785220664187182,0.19859463270550926,0.001805829134511502,0.00479820219798417,High
